visitor_id,district ,month,year,domestic_visitors,foreign_visitors
visitor-3243,Mahabubnagar,February,2023,253100,0
visitor-3244,Mahabubnagar,March,2023,185000,0
visitor-3245,Mahabubnagar,April,2023,98800,0
visitor-3246,Mahabubnagar,May,2023,72800,0
visitor-3247,Mahabubnagar,June,2023,76500,0
visitor-3248,Mahabubnagar,July,2023,54000,0
visitor-3249,Mahabubnagar,August,2023,57900,0
visitor-3250,Mahabubnagar,September,2023,46000,0
visitor-3251,Mahabubnagar,October,2023,47500,0
visitor-3252,Mahabubnagar,November,2023,51500,0
visitor-3253,Mahabubnagar,December,2023,53800,0
visitor-3254,Jogulamba Gadwal ,January,2023,126784,0
visitor-3255,Jogulamba Gadwal ,February,2023,151825,0
visitor-3256,Jogulamba Gadwal ,March,2023,139689,0
visitor-3257,Jogulamba Gadwal ,April,2023,99114,0
visitor-3258,Jogulamba Gadwal ,May,2023,70093,0
visitor-3259,Jogulamba Gadwal ,June,2023,67712,0
visitor-3260,Jogulamba Gadwal ,July,2023,47076,0
visitor-3261,Jogulamba Gadwal ,August,2023,55365,0
visitor-3262,Jogulamba Gadwal ,September,2023,38056,0
visitor-3263,Jogulamba Gadwal ,October,2023,40746,0
visitor-3264,Jogulamba Gadwal ,November,2023,44853,0
visitor-3265,Jogulamba Gadwal ,December,2023,46731,0
visitor-3266,Nagarkurnool,January,2023,162900,0
visitor-3267,Nagarkurnool,February,2023,162800,0
visitor-3268,Nagarkurnool,March,2023,144500,0
visitor-3269,Nagarkurnool,April,2023,76800,0
visitor-3270,Nagarkurnool,May,2023,52800,0
visitor-3271,Nagarkurnool,June,2023,50400,0
visitor-3272,Nagarkurnool,July,2023,34200,0
visitor-3273,Nagarkurnool,August,2023,36150,0
visitor-3274,Nagarkurnool,September,2023,25400,0
visitor-3275,Nagarkurnool,October,2023,26200,0
visitor-3276,Nagarkurnool,November,2023,29600,0
visitor-3277,Nagarkurnool,December,2023,32460,0
visitor-3278,Wanaparthy,January,2023,13000,0
visitor-3279,Wanaparthy,February,2023,151500,0
visitor-3280,Wanaparthy,March,2023,13500,0
visitor-3281,Wanaparthy,April,2023,4600,0
visitor-3282,Wanaparthy,May,2023,2600,0
visitor-3283,Wanaparthy,June,2023,3000,0
visitor-3284,Wanaparthy,July,2023,1700,0
visitor-3285,Wanaparthy,August,2023,1900,0
visitor-3286,Wanaparthy,September,2023,1200,0
visitor-3287,Wanaparthy,October,2023,1400,0
visitor-3288,Wanaparthy,November,2023,1600,0
visitor-3289,Wanaparthy,December,2023,1700,0
visitor-3290,Narayanpet,January,2023,10450,0
visitor-3291,Narayanpet,February,2023,17350,0
visitor-3292,Narayanpet,March,2023,12800,0
visitor-3293,Narayanpet,April,2023,53800,0
visitor-3294,Narayanpet,May,2023,4600,0
visitor-3295,Narayanpet,June,2023,3100,0
visitor-3296,Narayanpet,July,2023,1550,0
visitor-3297,Narayanpet,August,2023,1730,0
visitor-3298,Narayanpet,September,2023,3650,0
visitor-3299,Narayanpet,October,2023,960,0
visitor-3300,Narayanpet,November,2023,1050,0
visitor-3301,Narayanpet,December,2023,1560,0
visitor-3302,Medak,January,2023,100938,0
visitor-3303,Medak,February,2023,936994,0
visitor-3304,Medak,March,2023,57188,0
visitor-3305,Medak,April,2023,67225,0
visitor-3306,Medak,May,2023,54588,0
visitor-3307,Medak,June,2023,47671,0
visitor-3308,Medak,July,2023,43792,0
visitor-3309,Medak,August,2023,35203,0
visitor-3310,Medak,September,2023,23004,0
visitor-3311,Medak,October,2023,108978,0
visitor-3312,Medak,November,2023,44914,0
visitor-3313,Medak,December,2023,70811,0
visitor-3314,Sangareddy,January,2023,121240,0
visitor-3315,Sangareddy,February,2023,965600,0
visitor-3316,Sangareddy,March,2023,166000,0
visitor-3317,Sangareddy,April,2023,66000,0
visitor-3318,Sangareddy,May,2023,98500,0
visitor-3319,Sangareddy,June,2023,73000,0
visitor-3320,Sangareddy,July,2023,70000,0
visitor-3321,Sangareddy,August,2023,161400,0
visitor-3322,Sangareddy,September,2023,334865,0
visitor-3323,Sangareddy,October,2023,176166,0
visitor-3324,Sangareddy,November,2023,285725,0
visitor-3325,Sangareddy,December,2023,246834,0
visitor-3326,Siddipet,January,2023,280919,0
visitor-3327,Siddipet,February,2023,96013,0
visitor-3328,Siddipet,March,2023,162100,0
visitor-3329,Siddipet,April,2023,150672,0
visitor-3330,Siddipet,May,2023,178186,0
visitor-3331,Siddipet,June,2023,150924,0
visitor-3332,Siddipet,July,2023,420926,0
visitor-3333,Siddipet,August,2023,145257,0
visitor-3334,Siddipet,September,2023,164346,0
visitor-3335,Siddipet,October,2023,265054,0
visitor-3336,Siddipet,November,2023,871162,0
visitor-3337,Siddipet,December,2023,1063109,0
visitor-3338,"""Nalgonda, Suryapet""",January,2023,20347,0
visitor-3339,"""Nalgonda, Suryapet""",February,2023,27631,0
visitor-3340,"""Nalgonda, Suryapet""",March,2023,13608,0
visitor-3341,"""Nalgonda, Suryapet""",April,2023,12416,0
visitor-3342,"""Nalgonda, Suryapet""",May,2023,14512,0
visitor-3343,"""Nalgonda, Suryapet""",June,2023,13931,0
visitor-3344,"""Nalgonda, Suryapet""",July,2023,14771,0
visitor-3345,"""Nalgonda, Suryapet""",August,2023,12769,0
visitor-3346,"""Nalgonda, Suryapet""",September,2023,12764,0
visitor-3347,"""Nalgonda, Suryapet""",October,2023,18622,0
visitor-3348,"""Nalgonda, Suryapet""",November,2023,18648,0
visitor-3349,"""Nalgonda, Suryapet""",December,2023,271997,0
visitor-3350,Yadadri Bhongir,January,2023,555616,0
visitor-3351,Yadadri Bhongir,February,2023,348130,29
visitor-3352,Yadadri Bhongir,March,2023,549974,0
visitor-3353,Yadadri Bhongir,April,2023,496474,0
visitor-3354,Yadadri Bhongir,May,2023,766175,0
visitor-3355,Yadadri Bhongir,June,2023,834264,0
visitor-3356,Yadadri Bhongir,July,2023,794528,7
visitor-3357,Yadadri Bhongir,August,2023,822416,0
visitor-3358,Yadadri Bhongir,September,2023,656397,0
visitor-3359,Yadadri Bhongir,October,2023,650163,0
visitor-3360,Yadadri Bhongir,November,2023,626666,0
visitor-3361,Yadadri Bhongir,December,2023,1238000,0
visitor-3362,Nizamabad,January,2023,30502,0
visitor-3363,Nizamabad,February,2023,258940,0
visitor-3364,Nizamabad,March,2023,94964,0
visitor-3365,Nizamabad,April,2023,16167,0
visitor-3366,Nizamabad,May,2023,20511,0
visitor-3367,Nizamabad,June,2023,22160,0
visitor-3368,Nizamabad,July,2023,26051,0
visitor-3369,Nizamabad,August,2023,35232,0
visitor-3370,Nizamabad,September,2023,30863,0
visitor-3371,Nizamabad,October,2023,17749,0
visitor-3372,Nizamabad,November,2023,51367,0
visitor-3373,Nizamabad,December,2023,90230,0
visitor-3374,Kamareddy,January,2023,40,0
visitor-3375,Kamareddy,February,2023,45,0
visitor-3376,Kamareddy,March,2023,46,0
visitor-3377,Kamareddy,April,2023,56,0
visitor-3378,Kamareddy,May,2023,52,0
visitor-3379,Kamareddy,June,2023,65,0
visitor-3380,Kamareddy,July,2023,40,0
visitor-3381,Kamareddy,August,2023,50,0
visitor-3382,Kamareddy,September,2023,43,0
visitor-3383,Kamareddy,October,2023,48,0
visitor-3384,Kamareddy,November,2023,53,0
visitor-3385,Kamareddy,December,2023,52,0
visitor-3386,Hanumakonda,January,2023,37595,5
visitor-3387,Hanumakonda,February,2023,39412,7
visitor-3388,Hanumakonda,March,2023,36329,9
visitor-3389,Hanumakonda,April,2023,41475,9
visitor-3390,Hanumakonda,May,2023,42765,10
visitor-3391,Hanumakonda,June,2023,39677,8
visitor-3392,Hanumakonda,July,2023,39620,9
visitor-3393,Hanumakonda,August,2023,35084,10
visitor-3394,Hanumakonda,September,2023,34374,8
visitor-3395,Hanumakonda,October,2023,35331,10
visitor-3396,Hanumakonda,November,2023,35790,10
visitor-3397,Hanumakonda,December,2023,34552,10
visitor-3398,Warangal,January,2023,14883,6
visitor-3399,Warangal,February,2023,14938,6
visitor-3400,Warangal,March,2023,15391,6
visitor-3401,Warangal,April,2023,16545,8
visitor-3402,Warangal,May,2023,17360,10
visitor-3403,Warangal,June,2023,14399,6
visitor-3404,Warangal,July,2023,15355,8
visitor-3405,Warangal,August,2023,16108,9
visitor-3406,Warangal,September,2023,16548,9
visitor-3407,Warangal,October,2023,16280,10
visitor-3408,Warangal,November,2023,17494,11
visitor-3409,Warangal,December,2023,16019,10
visitor-3410,Jangaon,January,2023,5305,0
visitor-3411,Jangaon,February,2023,4995,0
visitor-3412,Jangaon,March,2023,4940,0
visitor-3413,Jangaon,April,2023,4820,0
visitor-3414,Jangaon,May,2023,5035,0
visitor-3415,Jangaon,June,2023,4970,0
visitor-3416,Jangaon,July,2023,4780,0
visitor-3417,Jangaon,August,2023,5765,0
visitor-3418,Jangaon,September,2023,5410,0
visitor-3419,Jangaon,October,2023,5720,0
visitor-3420,Jangaon,November,2023,5305,0
visitor-3421,Jangaon,December,2023,5310,0
visitor-3422,Jayashankar Bhupalpally,January,2023,13606,0
visitor-3423,Jayashankar Bhupalpally,February,2023,12799,0
visitor-3424,Jayashankar Bhupalpally,March,2023,12252,0
visitor-3425,Jayashankar Bhupalpally,April,2023,15836,0
visitor-3426,Jayashankar Bhupalpally,May,2023,16585,0
visitor-3427,Jayashankar Bhupalpally,June,2023,13350,0
visitor-3428,Jayashankar Bhupalpally,July,2023,10994,0
visitor-3429,Jayashankar Bhupalpally,August,2023,14341,0
visitor-3430,Jayashankar Bhupalpally,September,2023,15010,0
visitor-3431,Jayashankar Bhupalpally,October,2023,13896,0
visitor-3432,Jayashankar Bhupalpally,November,2023,15913,0
visitor-3433,Jayashankar Bhupalpally,December,2023,15434,0
visitor-3434,Mahabubabad,January,2023,2930,0
visitor-3435,Mahabubabad,February,2023,2420,0
visitor-3436,Mahabubabad,March,2023,2475,0
visitor-3437,Mahabubabad,April,2023,2705,0
visitor-3438,Mahabubabad,May,2023,2660,0
visitor-3439,Mahabubabad,June,2023,2560,0
visitor-3440,Mahabubabad,July,2023,2230,0
visitor-3441,Mahabubabad,August,2023,3565,0
visitor-3442,Mahabubabad,September,2023,3355,0
visitor-3443,Mahabubabad,October,2023,2560,0
visitor-3444,Mahabubabad,November,2023,3875,0
visitor-3445,Mahabubabad,December,2023,3460,0
visitor-3446,Mulugu,January,2023,48377,10
visitor-3447,Mulugu,February,2023,48353,8
visitor-3448,Mulugu,March,2023,48804,15
visitor-3449,Mulugu,April,2023,50129,15
visitor-3450,Mulugu,May,2023,51640,13
visitor-3451,Mulugu,June,2023,47359,8
visitor-3452,Mulugu,July,2023,61688,8
visitor-3453,Mulugu,August,2023,50448,10
visitor-3454,Mulugu,September,2023,51635,10
visitor-3455,Mulugu,October,2023,50995,10
visitor-3456,Mulugu,November,2023,52285,10
visitor-3457,Mulugu,December,2023,71071,10
